camera,datetime,day,hour,image_url,minute,month,occupancy,slot_id,weather,year,occupant_changed
B,20150708_1705,8,17,CNRPark/B/busy/20150708_1705_25.jpg,5,7,1,25,S,2015,0
B,20150708_1710,8,17,CNRPark/B/busy/20150708_1710_25.jpg,10,7,1,25,S,2015,0
B,20150708_1715,8,17,CNRPark/B/busy/20150708_1715_25.jpg,15,7,1,25,S,2015,0
B,20150708_1720,8,17,CNRPark/B/busy/20150708_1720_25.jpg,20,7,1,25,S,2015,0
B,20150708_1725,8,17,CNRPark/B/busy/20150708_1725_25.jpg,25,7,1,25,S,2015,0
B,20150708_1730,8,17,CNRPark/B/busy/20150708_1730_25.jpg,30,7,1,25,S,2015,0
B,20150708_1735,8,17,CNRPark/B/busy/20150708_1735_25.jpg,35,7,1,25,S,2015,0
B,20150708_1740,8,17,CNRPark/B/busy/20150708_1740_25.jpg,40,7,1,25,S,2015,0
B,20150708_1745,8,17,CNRPark/B/busy/20150708_1745_25.jpg,45,7,1,25,S,2015,0
B,20150708_1750,8,17,CNRPark/B/busy/20150708_1750_25.jpg,50,7,1,25,S,2015,0
B,20150708_1755,8,17,CNRPark/B/busy/20150708_1755_25.jpg,55,7,1,25,S,2015,0
B,20150708_1800,8,18,CNRPark/B/busy/20150708_1800_25.jpg,0,7,1,25,S,2015,0
B,20150708_1805,8,18,CNRPark/B/busy/20150708_1805_25.jpg,5,7,1,25,S,2015,0
B,20150708_0805,8,8,CNRPark/B/free/20150708_0805_26.jpg,5,7,0,26,S,2015,
B,20150708_0810,8,8,CNRPark/B/free/20150708_0810_26.jpg,10,7,0,26,S,2015,
B,20150708_0815,8,8,CNRPark/B/free/20150708_0815_26.jpg,15,7,0,26,S,2015,
B,20150708_0820,8,8,CNRPark/B/free/20150708_0820_26.jpg,20,7,0,26,S,2015,
B,20150708_0825,8,8,CNRPark/B/free/20150708_0825_26.jpg,25,7,0,26,S,2015,
B,20150708_0830,8,8,CNRPark/B/free/20150708_0830_26.jpg,30,7,0,26,S,2015,
B,20150708_0835,8,8,CNRPark/B/free/20150708_0835_26.jpg,35,7,0,26,S,2015,
B,20150708_0840,8,8,CNRPark/B/free/20150708_0840_26.jpg,40,7,0,26,S,2015,
B,20150708_0845,8,8,CNRPark/B/free/20150708_0845_26.jpg,45,7,0,26,S,2015,
B,20150708_0850,8,8,CNRPark/B/free/20150708_0850_26.jpg,50,7,0,26,S,2015,
B,20150708_0855,8,8,CNRPark/B/free/20150708_0855_26.jpg,55,7,0,26,S,2015,
B,20150708_0900,8,9,CNRPark/B/free/20150708_0900_26.jpg,0,7,0,26,S,2015,
B,20150708_0905,8,9,CNRPark/B/free/20150708_0905_26.jpg,5,7,0,26,S,2015,
B,20150708_0910,8,9,CNRPark/B/free/20150708_0910_26.jpg,10,7,0,26,S,2015,
B,20150708_0915,8,9,CNRPark/B/free/20150708_0915_26.jpg,15,7,0,26,S,2015,
B,20150708_0920,8,9,CNRPark/B/free/20150708_0920_26.jpg,20,7,0,26,S,2015,
B,20150708_0925,8,9,CNRPark/B/free/20150708_0925_26.jpg,25,7,0,26,S,2015,
B,20150708_0930,8,9,CNRPark/B/free/20150708_0930_26.jpg,30,7,0,26,S,2015,
B,20150708_0935,8,9,CNRPark/B/free/20150708_0935_26.jpg,35,7,0,26,S,2015,
B,20150708_0940,8,9,CNRPark/B/free/20150708_0940_26.jpg,40,7,0,26,S,2015,
B,20150708_0945,8,9,CNRPark/B/free/20150708_0945_26.jpg,45,7,0,26,S,2015,
B,20150708_0950,8,9,CNRPark/B/free/20150708_0950_26.jpg,50,7,0,26,S,2015,
B,20150708_0955,8,9,CNRPark/B/free/20150708_0955_26.jpg,55,7,0,26,S,2015,
B,20150708_1000,8,10,CNRPark/B/free/20150708_1000_26.jpg,0,7,0,26,S,2015,
B,20150708_1005,8,10,CNRPark/B/free/20150708_1005_26.jpg,5,7,0,26,S,2015,
B,20150708_1010,8,10,CNRPark/B/free/20150708_1010_26.jpg,10,7,0,26,S,2015,
B,20150708_1015,8,10,CNRPark/B/free/20150708_1015_26.jpg,15,7,0,26,S,2015,
B,20150708_1020,8,10,CNRPark/B/busy/20150708_1020_26.jpg,20,7,1,26,S,2015,0
B,20150708_1025,8,10,CNRPark/B/busy/20150708_1025_26.jpg,25,7,1,26,S,2015,0
B,20150708_1030,8,10,CNRPark/B/busy/20150708_1030_26.jpg,30,7,1,26,S,2015,0
B,20150708_1035,8,10,CNRPark/B/busy/20150708_1035_26.jpg,35,7,1,26,S,2015,0
B,20150708_1040,8,10,CNRPark/B/busy/20150708_1040_26.jpg,40,7,1,26,S,2015,0
B,20150708_1045,8,10,CNRPark/B/busy/20150708_1045_26.jpg,45,7,1,26,S,2015,0
B,20150708_1050,8,10,CNRPark/B/busy/20150708_1050_26.jpg,50,7,1,26,S,2015,0
B,20150708_1055,8,10,CNRPark/B/busy/20150708_1055_26.jpg,55,7,1,26,S,2015,0
B,20150708_1100,8,11,CNRPark/B/busy/20150708_1100_26.jpg,0,7,1,26,S,2015,0
B,20150708_1105,8,11,CNRPark/B/busy/20150708_1105_26.jpg,5,7,1,26,S,2015,0
B,20150708_1110,8,11,CNRPark/B/busy/20150708_1110_26.jpg,10,7,1,26,S,2015,0
B,20150708_1115,8,11,CNRPark/B/busy/20150708_1115_26.jpg,15,7,1,26,S,2015,0
B,20150708_1120,8,11,CNRPark/B/busy/20150708_1120_26.jpg,20,7,1,26,S,2015,0
B,20150708_1125,8,11,CNRPark/B/busy/20150708_1125_26.jpg,25,7,1,26,S,2015,0
B,20150708_1130,8,11,CNRPark/B/busy/20150708_1130_26.jpg,30,7,1,26,S,2015,0
B,20150708_1135,8,11,CNRPark/B/busy/20150708_1135_26.jpg,35,7,1,26,S,2015,0
B,20150708_1140,8,11,CNRPark/B/busy/20150708_1140_26.jpg,40,7,1,26,S,2015,0
B,20150708_1145,8,11,CNRPark/B/busy/20150708_1145_26.jpg,45,7,1,26,S,2015,0
B,20150708_1150,8,11,CNRPark/B/busy/20150708_1150_26.jpg,50,7,1,26,S,2015,0
B,20150708_1155,8,11,CNRPark/B/busy/20150708_1155_26.jpg,55,7,1,26,S,2015,0
B,20150708_1200,8,12,CNRPark/B/busy/20150708_1200_26.jpg,0,7,1,26,S,2015,0
B,20150708_1205,8,12,CNRPark/B/busy/20150708_1205_26.jpg,5,7,1,26,S,2015,0
B,20150708_1210,8,12,CNRPark/B/busy/20150708_1210_26.jpg,10,7,1,26,S,2015,0
B,20150708_1215,8,12,CNRPark/B/busy/20150708_1215_26.jpg,15,7,1,26,S,2015,0
B,20150708_1220,8,12,CNRPark/B/busy/20150708_1220_26.jpg,20,7,1,26,S,2015,0
B,20150708_1225,8,12,CNRPark/B/busy/20150708_1225_26.jpg,25,7,1,26,S,2015,0
B,20150708_1230,8,12,CNRPark/B/busy/20150708_1230_26.jpg,30,7,1,26,S,2015,0
B,20150708_1235,8,12,CNRPark/B/busy/20150708_1235_26.jpg,35,7,1,26,S,2015,0
B,20150708_1240,8,12,CNRPark/B/busy/20150708_1240_26.jpg,40,7,1,26,S,2015,0
B,20150708_1245,8,12,CNRPark/B/busy/20150708_1245_26.jpg,45,7,1,26,S,2015,0
B,20150708_1250,8,12,CNRPark/B/busy/20150708_1250_26.jpg,50,7,1,26,S,2015,0
B,20150708_1255,8,12,CNRPark/B/busy/20150708_1255_26.jpg,55,7,1,26,S,2015,0
B,20150708_1300,8,13,CNRPark/B/busy/20150708_1300_26.jpg,0,7,1,26,S,2015,0
B,20150708_1305,8,13,CNRPark/B/busy/20150708_1305_26.jpg,5,7,1,26,S,2015,0
B,20150708_1310,8,13,CNRPark/B/busy/20150708_1310_26.jpg,10,7,1,26,S,2015,0
B,20150708_1315,8,13,CNRPark/B/busy/20150708_1315_26.jpg,15,7,1,26,S,2015,0
B,20150708_1320,8,13,CNRPark/B/busy/20150708_1320_26.jpg,20,7,1,26,S,2015,0
B,20150708_1325,8,13,CNRPark/B/busy/20150708_1325_26.jpg,25,7,1,26,S,2015,0
B,20150708_1330,8,13,CNRPark/B/busy/20150708_1330_26.jpg,30,7,1,26,S,2015,0
B,20150708_1335,8,13,CNRPark/B/busy/20150708_1335_26.jpg,35,7,1,26,S,2015,0
B,20150708_1340,8,13,CNRPark/B/busy/20150708_1340_26.jpg,40,7,1,26,S,2015,0
B,20150708_1345,8,13,CNRPark/B/busy/20150708_1345_26.jpg,45,7,1,26,S,2015,0
B,20150708_1350,8,13,CNRPark/B/busy/20150708_1350_26.jpg,50,7,1,26,S,2015,0
B,20150708_1355,8,13,CNRPark/B/busy/20150708_1355_26.jpg,55,7,1,26,S,2015,0
B,20150708_1400,8,14,CNRPark/B/busy/20150708_1400_26.jpg,0,7,1,26,S,2015,0
B,20150708_1405,8,14,CNRPark/B/busy/20150708_1405_26.jpg,5,7,1,26,S,2015,0
B,20150708_1410,8,14,CNRPark/B/busy/20150708_1410_26.jpg,10,7,1,26,S,2015,0
B,20150708_1415,8,14,CNRPark/B/busy/20150708_1415_26.jpg,15,7,1,26,S,2015,0
B,20150708_1420,8,14,CNRPark/B/busy/20150708_1420_26.jpg,20,7,1,26,S,2015,0
B,20150708_1425,8,14,CNRPark/B/busy/20150708_1425_26.jpg,25,7,1,26,S,2015,0
B,20150708_1430,8,14,CNRPark/B/busy/20150708_1430_26.jpg,30,7,1,26,S,2015,0
B,20150708_1435,8,14,CNRPark/B/busy/20150708_1435_26.jpg,35,7,1,26,S,2015,0
B,20150708_1440,8,14,CNRPark/B/busy/20150708_1440_26.jpg,40,7,1,26,S,2015,0
B,20150708_1445,8,14,CNRPark/B/busy/20150708_1445_26.jpg,45,7,1,26,S,2015,0
B,20150708_1450,8,14,CNRPark/B/busy/20150708_1450_26.jpg,50,7,1,26,S,2015,0
B,20150708_1455,8,14,CNRPark/B/busy/20150708_1455_26.jpg,55,7,1,26,S,2015,0
B,20150708_1500,8,15,CNRPark/B/busy/20150708_1500_26.jpg,0,7,1,26,S,2015,0
B,20150708_1505,8,15,CNRPark/B/busy/20150708_1505_26.jpg,5,7,1,26,S,2015,0
B,20150708_1510,8,15,CNRPark/B/busy/20150708_1510_26.jpg,10,7,1,26,S,2015,0
B,20150708_1515,8,15,CNRPark/B/busy/20150708_1515_26.jpg,15,7,1,26,S,2015,0
B,20150708_1520,8,15,CNRPark/B/busy/20150708_1520_26.jpg,20,7,1,26,S,2015,0
B,20150708_1525,8,15,CNRPark/B/busy/20150708_1525_26.jpg,25,7,1,26,S,2015,0
B,20150708_1530,8,15,CNRPark/B/busy/20150708_1530_26.jpg,30,7,1,26,S,2015,0
B,20150708_1535,8,15,CNRPark/B/busy/20150708_1535_26.jpg,35,7,1,26,S,2015,0
B,20150708_1540,8,15,CNRPark/B/busy/20150708_1540_26.jpg,40,7,1,26,S,2015,0
B,20150708_1545,8,15,CNRPark/B/busy/20150708_1545_26.jpg,45,7,1,26,S,2015,0
B,20150708_1550,8,15,CNRPark/B/busy/20150708_1550_26.jpg,50,7,1,26,S,2015,0
B,20150708_1555,8,15,CNRPark/B/busy/20150708_1555_26.jpg,55,7,1,26,S,2015,0
B,20150708_1600,8,16,CNRPark/B/busy/20150708_1600_26.jpg,0,7,1,26,S,2015,0
B,20150708_1605,8,16,CNRPark/B/busy/20150708_1605_26.jpg,5,7,1,26,S,2015,0
B,20150708_1610,8,16,CNRPark/B/busy/20150708_1610_26.jpg,10,7,1,26,S,2015,0
B,20150708_1615,8,16,CNRPark/B/busy/20150708_1615_26.jpg,15,7,1,26,S,2015,0
B,20150708_1620,8,16,CNRPark/B/busy/20150708_1620_26.jpg,20,7,1,26,S,2015,0
B,20150708_1625,8,16,CNRPark/B/busy/20150708_1625_26.jpg,25,7,1,26,S,2015,0
B,20150708_1630,8,16,CNRPark/B/busy/20150708_1630_26.jpg,30,7,1,26,S,2015,0
B,20150708_1635,8,16,CNRPark/B/busy/20150708_1635_26.jpg,35,7,1,26,S,2015,0
B,20150708_1640,8,16,CNRPark/B/busy/20150708_1640_26.jpg,40,7,1,26,S,2015,0
B,20150708_1645,8,16,CNRPark/B/busy/20150708_1645_26.jpg,45,7,1,26,S,2015,0
B,20150708_1650,8,16,CNRPark/B/free/20150708_1650_26.jpg,50,7,0,26,S,2015,
B,20150708_1655,8,16,CNRPark/B/free/20150708_1655_26.jpg,55,7,0,26,S,2015,
B,20150708_1700,8,17,CNRPark/B/free/20150708_1700_26.jpg,0,7,0,26,S,2015,
B,20150708_1705,8,17,CNRPark/B/free/20150708_1705_26.jpg,5,7,0,26,S,2015,
B,20150708_1710,8,17,CNRPark/B/free/20150708_1710_26.jpg,10,7,0,26,S,2015,
B,20150708_1715,8,17,CNRPark/B/free/20150708_1715_26.jpg,15,7,0,26,S,2015,
B,20150708_1720,8,17,CNRPark/B/free/20150708_1720_26.jpg,20,7,0,26,S,2015,
B,20150708_1725,8,17,CNRPark/B/free/20150708_1725_26.jpg,25,7,0,26,S,2015,
B,20150708_1730,8,17,CNRPark/B/free/20150708_1730_26.jpg,30,7,0,26,S,2015,
B,20150708_1735,8,17,CNRPark/B/free/20150708_1735_26.jpg,35,7,0,26,S,2015,
B,20150708_1740,8,17,CNRPark/B/free/20150708_1740_26.jpg,40,7,0,26,S,2015,
B,20150708_1745,8,17,CNRPark/B/free/20150708_1745_26.jpg,45,7,0,26,S,2015,
B,20150708_1750,8,17,CNRPark/B/free/20150708_1750_26.jpg,50,7,0,26,S,2015,
B,20150708_1755,8,17,CNRPark/B/free/20150708_1755_26.jpg,55,7,0,26,S,2015,
B,20150708_1800,8,18,CNRPark/B/free/20150708_1800_26.jpg,0,7,0,26,S,2015,
B,20150708_1805,8,18,CNRPark/B/free/20150708_1805_26.jpg,5,7,0,26,S,2015,
B,20150708_0805,8,8,CNRPark/B/free/20150708_0805_27.jpg,5,7,0,27,S,2015,
B,20150708_0810,8,8,CNRPark/B/free/20150708_0810_27.jpg,10,7,0,27,S,2015,
B,20150708_0815,8,8,CNRPark/B/free/20150708_0815_27.jpg,15,7,0,27,S,2015,
B,20150708_0820,8,8,CNRPark/B/free/20150708_0820_27.jpg,20,7,0,27,S,2015,
B,20150708_0825,8,8,CNRPark/B/free/20150708_0825_27.jpg,25,7,0,27,S,2015,
B,20150708_0830,8,8,CNRPark/B/free/20150708_0830_27.jpg,30,7,0,27,S,2015,
B,20150708_0835,8,8,CNRPark/B/free/20150708_0835_27.jpg,35,7,0,27,S,2015,
B,20150708_0840,8,8,CNRPark/B/free/20150708_0840_27.jpg,40,7,0,27,S,2015,
B,20150708_0845,8,8,CNRPark/B/free/20150708_0845_27.jpg,45,7,0,27,S,2015,
B,20150708_0850,8,8,CNRPark/B/free/20150708_0850_27.jpg,50,7,0,27,S,2015,
B,20150708_0855,8,8,CNRPark/B/free/20150708_0855_27.jpg,55,7,0,27,S,2015,
B,20150708_0900,8,9,CNRPark/B/free/20150708_0900_27.jpg,0,7,0,27,S,2015,
B,20150708_0905,8,9,CNRPark/B/free/20150708_0905_27.jpg,5,7,0,27,S,2015,
B,20150708_0910,8,9,CNRPark/B/free/20150708_0910_27.jpg,10,7,0,27,S,2015,
B,20150708_0915,8,9,CNRPark/B/free/20150708_0915_27.jpg,15,7,0,27,S,2015,
B,20150708_0920,8,9,CNRPark/B/free/20150708_0920_27.jpg,20,7,0,27,S,2015,
B,20150708_0925,8,9,CNRPark/B/free/20150708_0925_27.jpg,25,7,0,27,S,2015,
B,20150708_0930,8,9,CNRPark/B/free/20150708_0930_27.jpg,30,7,0,27,S,2015,
B,20150708_0935,8,9,CNRPark/B/free/20150708_0935_27.jpg,35,7,0,27,S,2015,
B,20150708_0940,8,9,CNRPark/B/free/20150708_0940_27.jpg,40,7,0,27,S,2015,
B,20150708_0945,8,9,CNRPark/B/busy/20150708_0945_27.jpg,45,7,1,27,S,2015,0
B,20150708_0950,8,9,CNRPark/B/busy/20150708_0950_27.jpg,50,7,1,27,S,2015,0
B,20150708_0955,8,9,CNRPark/B/busy/20150708_0955_27.jpg,55,7,1,27,S,2015,0
B,20150708_1000,8,10,CNRPark/B/busy/20150708_1000_27.jpg,0,7,1,27,S,2015,0
B,20150708_1005,8,10,CNRPark/B/busy/20150708_1005_27.jpg,5,7,1,27,S,2015,0
B,20150708_1010,8,10,CNRPark/B/busy/20150708_1010_27.jpg,10,7,1,27,S,2015,0
B,20150708_1015,8,10,CNRPark/B/busy/20150708_1015_27.jpg,15,7,1,27,S,2015,0
B,20150708_1020,8,10,CNRPark/B/busy/20150708_1020_27.jpg,20,7,1,27,S,2015,0
B,20150708_1025,8,10,CNRPark/B/busy/20150708_1025_27.jpg,25,7,1,27,S,2015,0
B,20150708_1030,8,10,CNRPark/B/busy/20150708_1030_27.jpg,30,7,1,27,S,2015,0
B,20150708_1035,8,10,CNRPark/B/busy/20150708_1035_27.jpg,35,7,1,27,S,2015,0
B,20150708_1040,8,10,CNRPark/B/busy/20150708_1040_27.jpg,40,7,1,27,S,2015,0
B,20150708_1045,8,10,CNRPark/B/busy/20150708_1045_27.jpg,45,7,1,27,S,2015,0
B,20150708_1050,8,10,CNRPark/B/busy/20150708_1050_27.jpg,50,7,1,27,S,2015,0
B,20150708_1055,8,10,CNRPark/B/busy/20150708_1055_27.jpg,55,7,1,27,S,2015,0
B,20150708_1100,8,11,CNRPark/B/busy/20150708_1100_27.jpg,0,7,1,27,S,2015,0
B,20150708_1105,8,11,CNRPark/B/busy/20150708_1105_27.jpg,5,7,1,27,S,2015,0
B,20150708_1110,8,11,CNRPark/B/busy/20150708_1110_27.jpg,10,7,1,27,S,2015,0
B,20150708_1115,8,11,CNRPark/B/busy/20150708_1115_27.jpg,15,7,1,27,S,2015,0
B,20150708_1120,8,11,CNRPark/B/busy/20150708_1120_27.jpg,20,7,1,27,S,2015,0
B,20150708_1125,8,11,CNRPark/B/busy/20150708_1125_27.jpg,25,7,1,27,S,2015,0
B,20150708_1130,8,11,CNRPark/B/busy/20150708_1130_27.jpg,30,7,1,27,S,2015,0
B,20150708_1135,8,11,CNRPark/B/busy/20150708_1135_27.jpg,35,7,1,27,S,2015,0
B,20150708_1140,8,11,CNRPark/B/busy/20150708_1140_27.jpg,40,7,1,27,S,2015,0
B,20150708_1145,8,11,CNRPark/B/busy/20150708_1145_27.jpg,45,7,1,27,S,2015,0
B,20150708_1150,8,11,CNRPark/B/busy/20150708_1150_27.jpg,50,7,1,27,S,2015,0
B,20150708_1155,8,11,CNRPark/B/busy/20150708_1155_27.jpg,55,7,1,27,S,2015,0
B,20150708_1200,8,12,CNRPark/B/busy/20150708_1200_27.jpg,0,7,1,27,S,2015,0
B,20150708_1205,8,12,CNRPark/B/busy/20150708_1205_27.jpg,5,7,1,27,S,2015,0
B,20150708_1210,8,12,CNRPark/B/busy/20150708_1210_27.jpg,10,7,1,27,S,2015,0
B,20150708_1215,8,12,CNRPark/B/busy/20150708_1215_27.jpg,15,7,1,27,S,2015,0
B,20150708_1220,8,12,CNRPark/B/busy/20150708_1220_27.jpg,20,7,1,27,S,2015,0
B,20150708_1225,8,12,CNRPark/B/busy/20150708_1225_27.jpg,25,7,1,27,S,2015,0
B,20150708_1230,8,12,CNRPark/B/busy/20150708_1230_27.jpg,30,7,1,27,S,2015,0
B,20150708_1235,8,12,CNRPark/B/busy/20150708_1235_27.jpg,35,7,1,27,S,2015,0
B,20150708_1240,8,12,CNRPark/B/busy/20150708_1240_27.jpg,40,7,1,27,S,2015,0
B,20150708_1245,8,12,CNRPark/B/busy/20150708_1245_27.jpg,45,7,1,27,S,2015,0
B,20150708_1250,8,12,CNRPark/B/busy/20150708_1250_27.jpg,50,7,1,27,S,2015,0
B,20150708_1255,8,12,CNRPark/B/busy/20150708_1255_27.jpg,55,7,1,27,S,2015,0
B,20150708_1300,8,13,CNRPark/B/busy/20150708_1300_27.jpg,0,7,1,27,S,2015,0
B,20150708_1305,8,13,CNRPark/B/busy/20150708_1305_27.jpg,5,7,1,27,S,2015,0
B,20150708_1310,8,13,CNRPark/B/busy/20150708_1310_27.jpg,10,7,1,27,S,2015,0
B,20150708_1315,8,13,CNRPark/B/busy/20150708_1315_27.jpg,15,7,1,27,S,2015,0
B,20150708_1320,8,13,CNRPark/B/busy/20150708_1320_27.jpg,20,7,1,27,S,2015,0
B,20150708_1325,8,13,CNRPark/B/busy/20150708_1325_27.jpg,25,7,1,27,S,2015,0
B,20150708_1330,8,13,CNRPark/B/busy/20150708_1330_27.jpg,30,7,1,27,S,2015,0
B,20150708_1335,8,13,CNRPark/B/busy/20150708_1335_27.jpg,35,7,1,27,S,2015,0
B,20150708_1340,8,13,CNRPark/B/busy/20150708_1340_27.jpg,40,7,1,27,S,2015,0
B,20150708_1345,8,13,CNRPark/B/busy/20150708_1345_27.jpg,45,7,1,27,S,2015,0
B,20150708_1350,8,13,CNRPark/B/busy/20150708_1350_27.jpg,50,7,1,27,S,2015,0
B,20150708_1355,8,13,CNRPark/B/busy/20150708_1355_27.jpg,55,7,1,27,S,2015,0
B,20150708_1400,8,14,CNRPark/B/busy/20150708_1400_27.jpg,0,7,1,27,S,2015,0
B,20150708_1405,8,14,CNRPark/B/busy/20150708_1405_27.jpg,5,7,1,27,S,2015,0
B,20150708_1410,8,14,CNRPark/B/busy/20150708_1410_27.jpg,10,7,1,27,S,2015,0
B,20150708_1415,8,14,CNRPark/B/busy/20150708_1415_27.jpg,15,7,1,27,S,2015,0
B,20150708_1420,8,14,CNRPark/B/busy/20150708_1420_27.jpg,20,7,1,27,S,2015,0
B,20150708_1425,8,14,CNRPark/B/busy/20150708_1425_27.jpg,25,7,1,27,S,2015,0
B,20150708_1430,8,14,CNRPark/B/busy/20150708_1430_27.jpg,30,7,1,27,S,2015,0
B,20150708_1435,8,14,CNRPark/B/busy/20150708_1435_27.jpg,35,7,1,27,S,2015,0
B,20150708_1440,8,14,CNRPark/B/busy/20150708_1440_27.jpg,40,7,1,27,S,2015,0
B,20150708_1445,8,14,CNRPark/B/busy/20150708_1445_27.jpg,45,7,1,27,S,2015,0
B,20150708_1450,8,14,CNRPark/B/busy/20150708_1450_27.jpg,50,7,1,27,S,2015,0
B,20150708_1455,8,14,CNRPark/B/busy/20150708_1455_27.jpg,55,7,1,27,S,2015,0
B,20150708_1500,8,15,CNRPark/B/busy/20150708_1500_27.jpg,0,7,1,27,S,2015,0
B,20150708_1505,8,15,CNRPark/B/busy/20150708_1505_27.jpg,5,7,1,27,S,2015,0
B,20150708_1510,8,15,CNRPark/B/busy/20150708_1510_27.jpg,10,7,1,27,S,2015,0
B,20150708_1515,8,15,CNRPark/B/busy/20150708_1515_27.jpg,15,7,1,27,S,2015,0
B,20150708_1520,8,15,CNRPark/B/busy/20150708_1520_27.jpg,20,7,1,27,S,2015,0
B,20150708_1525,8,15,CNRPark/B/busy/20150708_1525_27.jpg,25,7,1,27,S,2015,0
B,20150708_1530,8,15,CNRPark/B/busy/20150708_1530_27.jpg,30,7,1,27,S,2015,0
B,20150708_1535,8,15,CNRPark/B/busy/20150708_1535_27.jpg,35,7,1,27,S,2015,0
B,20150708_1540,8,15,CNRPark/B/busy/20150708_1540_27.jpg,40,7,1,27,S,2015,0
B,20150708_1545,8,15,CNRPark/B/busy/20150708_1545_27.jpg,45,7,1,27,S,2015,0
B,20150708_1550,8,15,CNRPark/B/busy/20150708_1550_27.jpg,50,7,1,27,S,2015,0
B,20150708_1555,8,15,CNRPark/B/busy/20150708_1555_27.jpg,55,7,1,27,S,2015,0
B,20150708_1600,8,16,CNRPark/B/busy/20150708_1600_27.jpg,0,7,1,27,S,2015,0
B,20150708_1605,8,16,CNRPark/B/busy/20150708_1605_27.jpg,5,7,1,27,S,2015,0
B,20150708_1610,8,16,CNRPark/B/busy/20150708_1610_27.jpg,10,7,1,27,S,2015,0
B,20150708_1615,8,16,CNRPark/B/busy/20150708_1615_27.jpg,15,7,1,27,S,2015,0
B,20150708_1620,8,16,CNRPark/B/busy/20150708_1620_27.jpg,20,7,1,27,S,2015,0
B,20150708_1625,8,16,CNRPark/B/busy/20150708_1625_27.jpg,25,7,1,27,S,2015,0
B,20150708_1630,8,16,CNRPark/B/busy/20150708_1630_27.jpg,30,7,1,27,S,2015,0
B,20150708_1635,8,16,CNRPark/B/busy/20150708_1635_27.jpg,35,7,1,27,S,2015,0
B,20150708_1640,8,16,CNRPark/B/busy/20150708_1640_27.jpg,40,7,1,27,S,2015,0
B,20150708_1645,8,16,CNRPark/B/busy/20150708_1645_27.jpg,45,7,1,27,S,2015,0
B,20150708_1650,8,16,CNRPark/B/busy/20150708_1650_27.jpg,50,7,1,27,S,2015,0
B,20150708_1655,8,16,CNRPark/B/busy/20150708_1655_27.jpg,55,7,1,27,S,2015,0
B,20150708_1700,8,17,CNRPark/B/busy/20150708_1700_27.jpg,0,7,1,27,S,2015,0
B,20150708_1705,8,17,CNRPark/B/busy/20150708_1705_27.jpg,5,7,1,27,S,2015,0
B,20150708_1710,8,17,CNRPark/B/busy/20150708_1710_27.jpg,10,7,1,27,S,2015,0
B,20150708_1715,8,17,CNRPark/B/free/20150708_1715_27.jpg,15,7,0,27,S,2015,
B,20150708_1720,8,17,CNRPark/B/free/20150708_1720_27.jpg,20,7,0,27,S,2015,
B,20150708_1725,8,17,CNRPark/B/free/20150708_1725_27.jpg,25,7,0,27,S,2015,
B,20150708_1730,8,17,CNRPark/B/free/20150708_1730_27.jpg,30,7,0,27,S,2015,
B,20150708_1735,8,17,CNRPark/B/free/20150708_1735_27.jpg,35,7,0,27,S,2015,
B,20150708_1740,8,17,CNRPark/B/free/20150708_1740_27.jpg,40,7,0,27,S,2015,
B,20150708_1745,8,17,CNRPark/B/free/20150708_1745_27.jpg,45,7,0,27,S,2015,
B,20150708_1750,8,17,CNRPark/B/free/20150708_1750_27.jpg,50,7,0,27,S,2015,
B,20150708_1755,8,17,CNRPark/B/free/20150708_1755_27.jpg,55,7,0,27,S,2015,
B,20150708_1800,8,18,CNRPark/B/free/20150708_1800_27.jpg,0,7,0,27,S,2015,
B,20150708_1805,8,18,CNRPark/B/free/20150708_1805_27.jpg,5,7,0,27,S,2015,
B,20150708_0805,8,8,CNRPark/B/free/20150708_0805_28.jpg,5,7,0,28,S,2015,
B,20150708_0810,8,8,CNRPark/B/free/20150708_0810_28.jpg,10,7,0,28,S,2015,
B,20150708_0815,8,8,CNRPark/B/free/20150708_0815_28.jpg,15,7,0,28,S,2015,
B,20150708_0820,8,8,CNRPark/B/free/20150708_0820_28.jpg,20,7,0,28,S,2015,
B,20150708_0825,8,8,CNRPark/B/free/20150708_0825_28.jpg,25,7,0,28,S,2015,
B,20150708_0830,8,8,CNRPark/B/free/20150708_0830_28.jpg,30,7,0,28,S,2015,
B,20150708_0835,8,8,CNRPark/B/free/20150708_0835_28.jpg,35,7,0,28,S,2015,
B,20150708_0840,8,8,CNRPark/B/free/20150708_0840_28.jpg,40,7,0,28,S,2015,
B,20150708_0845,8,8,CNRPark/B/free/20150708_0845_28.jpg,45,7,0,28,S,2015,
B,20150708_0850,8,8,CNRPark/B/free/20150708_0850_28.jpg,50,7,0,28,S,2015,
B,20150708_0855,8,8,CNRPark/B/free/20150708_0855_28.jpg,55,7,0,28,S,2015,
B,20150708_0900,8,9,CNRPark/B/free/20150708_0900_28.jpg,0,7,0,28,S,2015,
B,20150708_0905,8,9,CNRPark/B/free/20150708_0905_28.jpg,5,7,0,28,S,2015,
B,20150708_0910,8,9,CNRPark/B/free/20150708_0910_28.jpg,10,7,0,28,S,2015,
B,20150708_0915,8,9,CNRPark/B/free/20150708_0915_28.jpg,15,7,0,28,S,2015,
B,20150708_0920,8,9,CNRPark/B/free/20150708_0920_28.jpg,20,7,0,28,S,2015,
